False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,18256,tt0112643,en,Castle Freak,John has inherited a castle and Italy and he moves there with his wife Susan and their blind daughter Rebecca. What they don't realize is that there is somebody else in the castle. An abused child left to die in the basement who has now become the castle freak and is out to wreak havoc.,2.26977,/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg,"[{'name': 'Full Moon Entertainment', 'id': 4867}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-04,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Hideous... hungry... and loose!,Castle Freak,False,5.8,40
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,21183,tt0113089,en,Fluke,"Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.",4.953936,/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg,"[{'name': 'Metro-Goldwyn-Mayer', 'id': 21}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-02,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Unleash your imagination... and come along on a magical journey. Follow him home.,Fluke,False,6.6,48
False,,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9587,tt0110367,en,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",9.774994,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-21,0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"The story that has lived in our hearts for generations, now comes to the screen for the holidays.",Little Women,False,7.0,222
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,11593,tt0110684,en,Nobody's Fool,"Sully is a rascally ne'er-do-well approaching retirement age. While he is pressing a worker's compensation suit for a bad knee, he secretly works for his nemesis, Carl, and flirts with Carl's young wife Toby. Sully's long- forgotten son and family have moved back to town, so Sully faces unfamiliar family responsibilities. Meanwhile, Sully's landlady's banker son plots to push through a new development and evict Sully from his mother's life.",2.891269,/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Capella International', 'id': 594}, {'name': 'Cinehaus', 'id': 761}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-23,0,110.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,In a town where nothing ever happens... everything is about to happen to Sully.,Nobody's Fool,False,7.0,56
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://miramax.com/movie/picture-bride/,30304,tt0114129,en,Picture Bride,"Riyo, an orphaned 17-year old, sails from Yokohama to Hawaii in 1918 to marry Matsuji, a man she has never met. Hoping to escape a troubled past and start anew, Riyo is bitterly disappointed upon her arrival: her husband is twice her age. The miserable girl finds solace with her new friend Kana, a young mother who helps Riyo accept her new life.",1.296912,/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg,"[{'name': 'Cecile Company', 'id': 84839}, {'name': 'Thousand Cranes Filmworks', 'id': 84840}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-05,0,94.0,"[{'iso_639_1': 'tl', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Picture Bride,False,7.4,5
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,12527,tt0106966,es,Fresa y chocolate,"Havana, Cuba, 1979. Flamboyantly gay artist Diego (Jorge Perugorría) attempts to seduce the straight and strait-laced David, an idealistic young communist, and fails dismally. But David conspires to become friends with Diego so he can monitor the artist's subversive life for the state. As Diego and David discuss politics, individuality and personal expression in Castro's Cuba, a genuine friendship develops between the two. But can it last? Strawberry and Chocolate became an instant hit when it was released, and has become a classic of Cuban cinema due to its charming and authentic exploration of a connection between two people under historical circumstances that seem levelled against them.",1.777197,/7NdKNNrONwbmCOJgTO4wYjWzQyW.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Tabasco films', 'id': 6647}, {'name': 'Instituto Mexicano de Cinematografía (IMCINE)', 'id': 8861}, {'name': 'TeleMadrid', 'id': 10015}]","[{'iso_3166_1': 'CU', 'name': 'Cuba'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1993-01-01,0,108.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Strawberry and Chocolate,False,7.1,16
False,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,236,tt0110598,en,Muriel's Wedding,"Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious.",5.254847,/qoZShHm8QTrHAR80LypwI0SYp8I.jpg,"[{'name': 'Ciby 2000', 'id': 105}, {'name': 'Film Victoria', 'id': 11840}, {'name': 'House & Moorhouse Films', 'id': 39250}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1994-09-29,15119639,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Success is the best revenge.,Muriel's Wedding,False,6.9,104
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,10714,tt0110213,en,The Jungle Book,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",10.714235,/6BhybPISxk116taUo9J76tVo1hs.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-23,0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,,The Jungle Book,False,5.9,107
False,,0,"[{'id': 14, 'name': 'Fantasy'}]",,10395,tt0111742,en,Wolf,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,14.063845,/46vYy53pidrxXznVT05Z3r5jgjP.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-17,0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The animal is out.,Wolf,False,6.0,221
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,203119,tt0114047,en,Open Season,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire.",0.012456,/esq6aS6ItWhjXLRnw30TK9l2WBL.jpg,"[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'Frozen Rope Productions Inc.', 'id': 38276}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-05-03,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Open Season,False,0.0,0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,26203,tt0109297,en,Blink,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",3.00282,/mmy2q3CoDlmVl3SmnlIdoGIo5MT.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-01-26,16668552,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"What you can't see, can kill you.",Blink,False,6.3,45
False,,57000000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.warnerbros.com/demolition-man,9739,tt0106697,en,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.",11.626116,/k0PN3Ho12cGGIVJW7SCS7apLYaP.jpg,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-08,159055768,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.,Demolition Man,False,6.4,1018
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,41006,tt0109920,en,A Good Man in Africa,"Morgan Leafy is a secretary to the British High Commissioner to an Africa nation. Leafy is a man that makes himself useful to his boss, the snobbish Arthur Fanshawe, who has no clue about what's going on around him, but who wants to use his secretary to carry on his dirty work, which involves getting one of the most powerful men in the country to do business with his country.The young secretary has an eye for beautiful women around him, especially Hazel, a native beauty, with whom he is having an affair. Things get complicated because Sam Adekunle, a man running for president of the country, wants a favor from Leafy in return after he has accepted the invitation to visit London. The proposition involves swaying a prominent doctor's opposition to a plan that will make Adenkule filthy rich.",5.22583,/g5GtunDYY9jqUp2loU92IoTIKWy.jpg,"[{'name': 'Gramercy Pictures', 'id': 37}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-14,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Good Man in Africa,False,5.2,11
False,,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,507,tt0110265,en,Killing Zoe,"Zed (Eric Stoltz) is an American vault-cracker who travels to Paris to meet up with his old friend Eric (Jean-Hugues Anglade). Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",4.948569,/jAnpPlUUhBqztIfCfg3OKsTYMhu.jpg,"[{'name': 'Live Entertainment', 'id': 285}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-01,418961,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Killing Zoe,False,6.1,111
False,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/1ok5JGCsDt4Sh3CkFeXh2F2KB7F.jpg'}",12000000,"[{'id': 12, 'name': 'Adventure'}]",,11231,tt0110657,en,The Next Karate Kid,"During a commemoration for Japanese soldiers fighting in the US Army during World War II, Mr. Miyagi meets the widow of his commanding officer. He gets to know her granddaughter Julie, an angry teenager who is still feeling the pain of losing both her parents in an accident and is having problems with her grandmother and her fellow pupils. Mr. Miyagi decides to teach her karate to get her through her pain and issues and back on the right path.",9.9697,/gu5SOBWsoxDy6mWKAkOt20zTXOb.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-18,15826984,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who says the good guy has to be a guy?,The Next Karate Kid,False,4.8,202
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,10412,tt0105275,en,Romper Stomper,"Nazi skinheads in Melbourne take out their anger on local Vietnamese, who are seen as threatening racial purity. Finally the Vietnamese have had enough and confront the skinheads in an all-out confrontation, sending the skinheads running. A woman who is prone to epileptic seizures joins the skins' merry band, and helps them on their run from justice, but is her affliction also a sign of impurity?",5.157926,/wW9J9InM3gdZS6vcoJVQJo9pIVj.jpg,"[{'name': 'The Australian Film Commission', 'id': 5186}, {'name': 'Film Victoria', 'id': 11840}, {'name': 'Seon Film Productions', 'id': 39712}, {'name': 'Romper Stomper Pty. Ltd.', 'id': 50619}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1992-03-05,0,94.0,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,Give Him Smack In Head Special ...,Romper Stomper,False,6.6,126
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,13203,tt0108186,en,Son in Law,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",9.122718,/zVnzFkQqcPC1uxhAuIaWx4H0kEO.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-07-02,36448200,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's a relative nightmare.,Son in Law,False,5.6,81
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,51980,tt0107002,en,Germinal,"It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them",2.759302,/uGDqQAosD7HDD1YZd5sgoSLoNfT.jpg,"[{'name': 'Renn Productions', 'id': 82}, {'name': 'France 2 Cinéma', 'id': 83}, {'name': 'DD Productions', 'id': 1524}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1993-09-29,0,160.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Who needs God and Heaven? We can change this lousy world.,Germinal,False,6.3,43
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,124304,tt0106678,en,De eso no se habla,"Leonor, a widow in a small South American town, gives birth to Charlotte, a dwarf. The mother not only provides a rich childhood for her daughter, she erases any clues her daughter might see that would lead her to think she is different (mother burns books such as ""Snow White"" and destroys lawn statues of gnomes). In short, she doesn't want to talk about it. The mother succeeds in creating a modern-day Rapunzel: Charlotte becomes an accomplished young woman who captures the heart of Ludovico. But then, the circus comes to town.",1.213481,/ltxbdG9KuSZbAaunQeCGhPPCvRH.jpg,"[{'name': 'Oscar Kramer S.A.', 'id': 37352}, {'name': 'Aura Film', 'id': 37353}, {'name': 'Mojame S.A.', 'id': 37354}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'AR', 'name': 'Argentina'}]",1993-05-20,0,106.0,[],Released,,I Don't Want to Talk About It,False,6.0,1
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,7300,tt0117247,en,One Fine Day,"Melanie Parker, an architect and mother of Sammy, and Jack Taylor, a newspaper columnist and father of Maggie, are both divorced. They meet one morning when overwhelmed Jack is left unexpectedly with Maggie and forgets that Melanie was to take her to school. As a result, both children miss their school field trip and are stuck with the parents. The two adults project their negative stereotypes of ex-spouses on each other, but end up needing to rely on each other to watch the children as each must save his job. Humor is added by Sammy's propensity for lodging objects in his nose and Maggie's tendency to wander.",7.009946,/yJETLNpYeEpDar7tJK1KedYGLgx.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Via Rosa Productions', 'id': 10103}, {'name': 'Rosa Productions', 'id': 81131}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-20,97529550,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She was having a perfectly bad day... Then he came along and spoiled it.,One Fine Day,False,6.1,160
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,28121,tt0117891,en,A Thin Line Between Love and Hate,"Nightclub manager Darnell Wright is a perpetual playboy who is almost as devoted to his job as he is to the pursuit of beautiful women. After he sets his sights on the ultra-classy Brandi Web, he launches an all-out assault to win her heart. Ultimately, charm, lust and passion prevail, but Darnell learns the hard way that when you play, you pay. Brandi is much harder to get rid of than she was to get--especially when she realizes that she has a rival vying for Darnell's affection. When he finally decides to call it quits, Brandi becomes an obsessed femme fatale stalking the new love of her life.",2.256747,/sDDdImTQGeMYqSQgKNlZCrzmfgt.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-04-04,0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When you play, you pay.",A Thin Line Between Love and Hate,False,5.7,15
False,,46000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",,10684,tt0115956,en,Courage Under Fire,"A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....",11.595316,/lPAzGRgc2afaGsYwFX7Iez8gzmq.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-04,100860818,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A medal for honor. A search for justice. A battle for truth.,Courage Under Fire,False,6.2,240
False,"{'id': 36694, 'name': 'Bloodsport Collection', 'poster_path': '/sTqv7FQalXNVGSpfSJaWek077w9.jpg', 'backdrop_path': '/1DXtjAAaK7597GV5MSZH6nn0uqS.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,25087,tt0112536,en,Bloodsport II,"After thief Alex Cardo gets caught while stealing an ancient katana in East Asia, he soon finds himself imprisoned and beaten up by the crowd there. One of the guards, Demon, feels upset by Alex appearance and tortures him as often as he gets the opportunity. Alex finds a friend and mentor in the jailhouse, Master Sun, who teaches him a superior fighting style called Iron Hand. When a 'best of the best kumite' is to take place, Demon gets an invitation. Now Master Sun and Alex need to find a way to let Alex take part in the kumite too.",3.085207,/4jrgoLBgQgzeMZUCzSgy6SRWmf.jpg,"[{'name': 'FM Entertainment International N.V.', 'id': 10354}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-01,684351,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Caught between honor and revenge, how far will one man go...",Bloodsport II,False,5.2,23
